ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Estimated_Shipping_Cost,Recommended_Carrier
6063,0,2,3,4,164,3,1,0,4,4796,0,247.8,Local Truck
6064,1,2,4,1,231,2,2,1,3,4696,0,243.3,Local Truck
6065,2,2,3,1,196,2,1,1,10,4141,1,212.05,Local Truck
6066,4,2,4,2,218,3,1,0,2,4949,0,256.45000000000005,Local Truck
6067,3,2,5,1,267,4,1,1,5,4440,1,229.5,Local Truck
6068,4,2,4,4,163,3,1,0,5,4440,0,229.5,Local Truck
6069,0,2,4,1,224,4,2,0,5,4887,0,251.85000000000002,Local Truck
6070,1,2,3,4,156,2,2,0,10,5107,1,260.35,Local Truck
6071,2,2,5,5,175,6,1,0,2,4883,1,253.15,Local Truck
6072,4,2,3,4,257,5,2,0,5,5365,0,275.75,Local Truck
6073,3,2,4,4,259,3,1,1,3,4509,0,233.95000000000002,Local Truck
6074,4,2,3,3,112,4,1,0,7,5716,1,292.3,Local Truck
6075,0,2,4,3,145,4,2,1,2,5735,0,295.75,Local Truck
6076,1,2,3,1,230,3,2,1,3,4957,0,256.35,Local Truck
6077,2,2,3,4,188,4,1,0,6,5016,0,257.8,Local Truck
6078,4,2,3,2,132,4,2,0,3,4512,0,234.10000000000002,Local Truck
6079,3,2,4,1,239,4,0,1,2,5502,0,284.1,Local Truck
6080,4,2,2,5,167,3,2,1,8,4605,0,236.25,Local Truck
6081,0,2,3,1,133,3,2,1,7,4004,1,206.70000000000002,Local Truck
6082,1,2,4,2,270,2,0,0,9,5080,1,259.5,Local Truck
6083,2,2,4,3,229,2,2,1,7,5364,1,274.7,Local Truck
6084,4,2,5,1,261,4,0,0,6,4852,0,249.60000000000002,Local Truck
6085,3,2,2,1,192,3,1,0,9,4774,0,244.20000000000002,Local Truck
6086,4,2,4,5,217,3,1,0,6,4848,1,249.4,Local Truck
6087,0,2,4,3,246,2,1,1,6,4908,0,252.4,Local Truck
6088,1,2,5,5,208,2,2,1,8,5321,0,272.05,Local Truck
6089,2,2,5,1,148,3,1,0,5,5790,0,297.0,Local Truck
6090,4,2,4,1,132,6,0,1,8,4902,1,251.10000000000002,Local Truck
6091,3,2,4,2,249,3,1,0,6,5051,1,259.55,Local Truck
6092,4,2,3,3,225,4,1,0,9,5468,1,278.90000000000003,Local Truck
6093,0,2,5,1,279,4,2,0,3,4607,0,238.85000000000002,Local Truck
6094,1,2,4,2,183,2,1,0,8,4921,0,252.05,Local Truck
6095,2,2,4,4,215,2,0,0,6,5238,0,268.90000000000003,Local Truck
6096,4,2,6,4,195,5,0,0,10,4225,0,216.25,Local Truck
6097,3,2,4,2,156,2,2,1,5,4467,1,230.85000000000002,Local Truck
6098,4,2,3,5,160,3,1,0,8,4106,0,211.3,Local Truck
6099,0,2,5,5,153,5,2,1,10,5297,0,269.85,Local Truck
6100,1,2,3,4,215,3,0,0,5,4670,1,241.0,Local Truck
6101,2,2,4,3,163,3,1,0,7,4556,0,234.3,Local Truck
6102,4,2,4,2,195,3,2,1,8,5198,0,265.90000000000003,Local Truck
6103,3,2,4,3,170,2,1,1,3,4587,1,237.85000000000002,Local Truck
6104,4,2,3,3,133,3,1,1,5,5937,0,304.35,Local Truck
6105,0,2,5,2,171,6,2,0,5,5981,1,306.55,Local Truck
6106,1,2,3,5,186,3,2,1,7,4764,0,244.70000000000002,Local Truck
6107,2,2,4,2,246,3,0,1,5,5960,0,305.5,Local Truck
6108,4,2,3,3,170,3,1,0,7,5427,1,277.85,Local Truck
6109,3,2,2,5,189,2,1,1,9,5245,0,267.75,Local Truck
6110,4,2,4,5,216,2,1,0,8,5767,1,294.35,Local Truck
6111,0,2,4,2,264,3,1,1,10,5137,1,261.85,Local Truck
6112,1,2,5,4,268,3,1,0,3,5320,1,274.5,Local Truck
6113,2,2,4,1,225,2,2,0,10,4577,1,233.85000000000002,Local Truck
6114,4,2,4,2,252,2,0,0,4,5233,1,269.65000000000003,Local Truck
6115,3,2,3,2,204,3,1,0,8,4586,1,235.3,Local Truck
6116,4,2,5,1,193,2,2,0,1,4450,0,232.0,Local Truck
6117,0,2,5,3,220,3,1,0,9,5324,0,271.7,Local Truck
6118,1,2,6,4,271,3,1,0,7,5192,1,266.1,Local Truck
6119,2,2,2,2,227,4,2,1,6,4104,1,212.20000000000002,Local Truck
6120,4,2,4,1,206,5,2,0,7,5941,1,303.55,Local Truck
6121,3,2,4,2,142,3,2,0,3,4644,0,240.70000000000002,Local Truck
6122,4,2,5,5,236,2,2,1,2,5210,0,269.5,Local Truck
6123,0,2,5,4,275,2,2,1,10,5395,1,274.75,Local Truck
6124,1,2,3,5,144,2,2,1,2,4629,1,240.45000000000002,Local Truck
6125,2,2,4,5,194,3,2,1,3,5168,1,266.90000000000003,Local Truck
6126,4,2,3,2,260,3,1,1,9,4591,1,235.05,Local Truck
6127,3,2,3,4,240,3,2,1,8,4410,0,226.5,Local Truck
6128,4,2,3,2,136,3,0,0,2,5739,0,295.95,Local Truck
6129,0,2,3,3,132,2,2,1,1,4687,0,243.85000000000002,Local Truck
6130,1,2,4,2,266,3,2,1,7,5121,0,262.55,Local Truck
6131,2,2,4,1,263,3,0,1,5,4782,0,246.60000000000002,Local Truck
6132,4,2,5,5,270,3,1,0,9,5807,1,295.85,Local Truck
6133,3,2,3,3,208,5,1,0,10,4258,0,217.9,Local Truck
6134,4,2,5,5,206,3,1,1,1,5520,0,285.5,Local Truck
6135,0,2,3,3,159,3,1,1,3,5230,1,270.0,Local Truck
6136,1,2,4,3,162,3,1,1,4,5913,1,303.65000000000003,Local Truck
6137,2,2,3,2,177,2,2,1,4,4417,0,228.85000000000002,Local Truck
6138,4,2,3,3,168,4,1,0,4,4096,1,212.8,Local Truck
6139,3,1,3,1,267,4,2,0,4,4914,1,253.70000000000002,Maersk
6140,4,1,4,5,222,3,2,0,7,5844,0,298.7,Maersk
6141,0,1,3,2,234,3,1,0,10,4781,0,244.05,Maersk
6142,1,1,3,1,133,3,1,0,9,5724,0,291.7,Maersk
6143,2,1,4,4,207,3,1,0,10,4533,0,231.65,Maersk
6144,4,1,4,3,243,4,1,0,9,4811,0,246.05,Maersk
6145,3,1,5,5,161,3,1,0,1,4470,1,233.0,Maersk
6146,4,1,3,5,193,3,2,0,6,5302,0,272.1,Maersk
6147,0,1,4,5,234,4,2,1,9,5769,0,293.95,Maersk
6148,1,1,2,1,185,6,2,0,7,4138,1,213.4,Maersk
6149,2,1,4,5,242,2,2,0,5,4806,0,247.8,Maersk
6150,4,1,4,5,252,2,0,0,6,4147,1,214.35000000000002,Maersk
6151,3,1,4,3,179,3,1,0,3,5495,1,283.25,Maersk
6152,4,1,4,3,158,3,0,0,5,5602,0,287.6,Maersk
6153,0,1,3,1,226,3,1,0,8,4002,0,206.10000000000002,Maersk
6154,1,1,5,4,269,2,2,0,2,5962,0,307.1,Maersk
6155,2,1,3,5,148,3,1,0,7,5685,0,290.75,Maersk
6156,4,1,4,5,159,2,1,0,3,5704,0,293.7,Maersk
6157,3,1,3,4,273,4,2,1,4,5361,0,276.05,Maersk
6158,4,1,3,4,233,3,2,1,5,5306,0,272.8,Maersk
6159,0,1,4,5,182,3,2,0,2,4473,0,232.65,Maersk
6160,1,1,3,4,153,2,2,1,5,4023,1,208.65,Maersk
6161,2,0,4,5,210,2,2,1,5,5683,0,331.65000000000003,FedEx
6162,4,0,4,1,241,3,2,1,6,4558,0,274.9,FedEx
6163,3,0,3,2,220,3,1,1,8,5032,1,297.6,FedEx
6164,4,0,5,4,211,3,2,0,7,4856,0,289.3,FedEx
6165,0,0,3,5,151,3,1,0,1,4088,0,253.9,FedEx
6166,1,0,5,5,267,3,2,1,9,4775,1,284.25,FedEx
6167,2,0,4,3,250,2,2,1,4,4808,1,288.4,FedEx
6168,4,0,4,3,181,3,1,0,5,5398,1,317.40000000000003,FedEx
6169,3,0,5,2,197,4,0,1,4,4339,1,264.95000000000005,FedEx
6170,4,0,3,4,172,2,2,0,5,4647,0,279.85,FedEx
6171,0,0,4,1,219,3,1,1,3,5223,1,309.65000000000003,FedEx
6172,1,0,5,5,189,3,1,1,7,5717,0,332.35,FedEx
6173,2,0,5,1,225,3,1,1,8,4539,0,272.95000000000005,FedEx
6174,4,0,5,3,269,5,1,0,8,5833,1,337.65000000000003,FedEx
6175,3,0,5,4,157,3,2,0,7,4199,1,256.45000000000005,FedEx
6176,4,0,3,5,189,3,1,1,5,5422,0,318.6,FedEx
6177,0,0,3,1,226,2,2,0,6,4946,1,294.3,FedEx
6178,1,0,2,1,220,2,2,0,6,4382,1,266.1,FedEx
6179,2,0,6,3,275,6,1,1,4,4875,0,291.75,FedEx
6180,4,0,3,4,171,3,2,0,5,4310,1,263.0,FedEx
6181,3,0,4,3,235,3,1,0,4,5289,1,312.45,FedEx
6182,4,0,3,4,201,3,0,1,7,4887,1,290.85,FedEx
6183,0,2,5,5,269,3,1,0,5,5673,1,291.15000000000003,Local Truck
6184,1,2,5,3,182,2,1,1,4,5579,0,286.95,Local Truck
6185,2,2,5,5,266,5,1,0,9,4500,0,230.5,Local Truck
6186,4,2,3,5,157,2,2,0,4,5991,0,307.55,Local Truck
6187,3,2,4,1,258,4,0,0,1,5476,0,283.3,Local Truck
6188,4,2,4,2,280,4,1,1,9,5288,1,269.90000000000003,Local Truck
6189,0,2,4,4,154,3,1,0,7,4106,1,211.8,Local Truck
6190,1,2,4,4,274,2,1,0,3,4257,0,221.35000000000002,Local Truck
6191,2,2,4,5,180,2,2,0,1,4332,0,226.10000000000002,Local Truck
6192,4,2,3,5,146,3,2,0,7,4126,0,212.8,Local Truck
6193,3,2,3,4,236,3,2,1,1,5851,0,302.05,Local Truck
6194,4,2,4,4,133,4,0,0,10,5296,0,269.8,Local Truck
6195,0,2,5,2,173,4,0,0,9,4307,0,220.85000000000002,Local Truck
6196,1,2,4,3,210,3,1,1,9,5556,0,283.3,Local Truck
6197,2,2,3,4,238,2,2,0,1,4991,1,259.05,Local Truck
6198,4,2,4,2,268,4,1,0,3,5275,0,272.25,Local Truck
6199,3,2,3,5,175,3,2,0,8,5471,1,279.55,Local Truck
6200,4,2,5,2,280,4,1,1,8,4539,1,232.95000000000002,Local Truck
6201,0,2,4,1,153,2,1,0,1,4027,0,210.85000000000002,Local Truck
6202,1,2,4,4,251,2,2,0,6,4376,0,225.8,Local Truck
6203,2,2,4,2,252,3,2,1,8,4262,1,219.10000000000002,Local Truck
6204,4,2,4,5,201,8,2,0,4,5472,1,281.6,Local Truck
6205,3,2,5,4,216,4,2,0,8,5878,1,299.90000000000003,Local Truck
6206,4,2,3,2,126,10,1,1,3,4073,1,212.15,Local Truck
6207,0,2,3,2,177,4,1,0,3,4199,1,218.45000000000002,Local Truck
6208,1,2,5,3,145,3,2,1,1,5783,1,298.65000000000003,Local Truck
6209,2,2,5,3,258,2,1,0,10,5371,1,273.55,Local Truck
6210,4,2,4,3,273,10,2,1,6,4251,1,219.55,Local Truck
6211,3,2,4,1,245,3,1,0,5,4523,0,233.65,Local Truck
6212,4,2,5,4,241,2,2,0,7,4413,0,227.15,Local Truck
6213,0,2,4,1,208,3,1,0,6,5345,1,274.25,Local Truck
6214,1,2,6,5,282,4,1,1,1,1193,1,69.15,Local Truck
6215,2,2,6,5,295,4,2,1,1,1159,0,67.45,Local Truck
6216,4,2,6,5,255,4,1,0,9,1113,0,61.150000000000006,Local Truck
6217,3,2,6,3,292,4,1,0,8,1434,0,77.7,Local Truck
6218,4,2,6,4,244,4,1,1,1,1130,1,66.0,Local Truck
6219,0,2,6,4,306,4,1,0,8,1691,1,90.55000000000001,Local Truck
6220,1,2,6,5,258,4,1,1,5,1966,1,105.80000000000001,Local Truck
6221,2,2,4,1,265,6,1,0,2,1629,1,90.45,Local Truck
6222,4,2,5,1,227,5,1,1,6,1667,0,90.35000000000001,Local Truck
6223,3,2,7,1,276,4,1,0,9,1519,1,81.45,Local Truck
6224,4,2,6,5,244,4,2,0,2,1980,0,108.0,Local Truck
6225,0,2,4,2,217,6,2,0,3,1732,1,95.10000000000001,Local Truck
6226,1,2,2,5,211,3,1,1,3,1368,0,76.9,Local Truck
6227,2,2,4,4,227,5,1,1,8,1982,1,105.10000000000001,Local Truck
6228,4,2,5,1,249,4,2,1,5,1027,1,58.85,Local Truck
6229,3,2,6,2,269,4,1,1,6,1073,0,60.650000000000006,Local Truck
6230,4,2,6,3,278,4,2,1,4,1716,0,93.80000000000001,Local Truck
6231,0,2,6,5,282,4,2,0,4,1013,0,58.650000000000006,Local Truck
6232,1,2,6,1,300,4,2,0,2,1790,1,98.5,Local Truck
6233,2,2,3,3,146,3,2,0,4,5384,0,277.2,Local Truck
6234,4,2,3,4,236,3,2,0,5,5466,0,280.8,Local Truck
6235,3,2,4,4,133,4,0,0,7,5973,1,305.15000000000003,Local Truck
6236,4,2,5,4,173,4,0,0,8,5284,1,270.2,Local Truck
6237,0,2,4,2,210,3,1,0,9,4163,0,213.65,Local Truck
6238,1,2,3,3,238,2,2,0,4,4206,0,218.3,Local Truck
6239,2,2,4,4,268,4,1,1,5,5647,0,289.85,Local Truck
6240,4,2,3,4,175,3,2,1,10,4771,1,243.55,Local Truck
6241,3,2,5,4,280,4,1,1,10,5156,0,262.8,Local Truck
6242,4,2,4,5,153,2,1,1,1,4492,0,234.10000000000002,Local Truck
6243,0,2,4,5,251,2,2,0,8,5232,0,267.6,Local Truck
6244,1,2,4,2,252,3,2,1,2,5769,0,297.45,Local Truck
6245,2,2,4,2,201,8,2,0,9,5146,0,262.8,Local Truck
6246,4,2,5,5,216,4,2,0,1,4092,1,214.10000000000002,Local Truck
6247,3,2,3,3,126,10,1,1,10,4128,0,211.4,Local Truck
6248,4,2,3,1,177,4,1,0,6,5037,1,258.85,Local Truck
6249,0,2,5,2,145,3,2,1,2,4836,0,250.8,Local Truck
6250,1,2,5,4,258,2,1,0,8,4200,0,216.0,Local Truck
6251,2,2,4,3,273,10,2,0,8,4896,0,250.8,Local Truck
6252,4,2,4,1,245,3,1,1,2,5835,1,300.75,Local Truck
6253,3,2,5,2,241,2,2,1,6,4741,0,244.05,Local Truck
6254,4,2,4,1,208,3,1,1,4,4530,1,234.5,Local Truck
6255,0,2,6,1,282,4,1,1,1,1434,0,81.2,Local Truck
6256,1,2,6,5,295,4,2,1,5,1963,1,105.65,Local Truck
6257,2,2,6,4,255,4,1,1,7,1869,1,99.95,Local Truck
6258,4,2,6,2,292,4,1,0,2,1565,0,87.25,Local Truck
6259,3,2,6,1,244,4,1,1,5,1867,0,100.85000000000001,Local Truck
6260,4,2,6,3,306,4,1,1,10,1372,1,73.60000000000001,Local Truck
6261,0,2,6,5,258,4,1,1,5,1558,0,85.4,Local Truck
6262,1,2,4,1,265,6,1,0,9,1753,1,93.15,Local Truck
6263,2,2,5,2,227,5,1,0,3,1242,1,70.6,Local Truck
6264,4,2,7,2,276,4,1,1,9,1022,1,56.6,Local Truck
6265,3,2,6,4,244,4,2,0,1,1179,1,68.45,Local Truck
6266,4,2,4,4,217,6,2,1,9,1974,0,104.2,Local Truck
6267,0,2,2,1,211,3,1,1,6,1760,1,95.0,Local Truck
6268,1,2,4,5,227,5,1,0,2,1804,1,99.2,Local Truck
6269,2,2,5,5,249,4,2,1,2,1727,1,95.35000000000001,Local Truck
6270,4,2,7,4,302,5,2,1,7,1503,1,81.65,Local Truck
6271,3,2,6,4,293,6,1,0,7,1117,1,62.349999999999994,Local Truck
6272,4,2,5,5,232,3,1,1,4,1716,1,93.80000000000001,Local Truck
6273,0,2,6,5,279,4,1,1,7,1447,0,78.85000000000001,Local Truck
6274,1,2,6,5,251,4,1,0,8,1038,0,57.900000000000006,Local Truck
6275,2,2,6,5,300,5,1,1,1,1188,0,68.9,Local Truck
6276,4,1,7,5,133,5,1,0,3,1544,1,85.7,Maersk
6277,3,1,6,5,283,4,1,1,2,1136,1,65.80000000000001,Maersk
6278,4,1,7,5,296,4,1,1,8,1686,1,90.30000000000001,Maersk
6279,0,1,6,3,261,4,2,0,8,1397,1,75.85000000000001,Maersk
6280,1,1,6,1,286,4,1,0,3,1747,1,95.85000000000001,Maersk
6281,2,1,6,3,298,4,1,0,1,1657,0,92.35000000000001,Maersk
6282,4,1,6,4,287,4,2,0,9,1936,1,102.30000000000001,Maersk
6283,3,1,6,2,251,4,2,0,9,1322,1,71.60000000000001,Maersk
6284,4,1,5,1,231,5,1,1,10,1418,0,75.9,Maersk
6285,0,1,5,2,249,5,2,1,6,1298,0,71.9,Maersk
6286,1,1,5,3,244,5,1,0,3,1174,0,67.2,Maersk
6287,2,1,7,2,264,4,2,1,6,1688,0,91.4,Maersk
6288,4,1,5,2,254,5,2,1,6,1002,0,57.1,Maersk
6289,3,1,4,5,264,6,1,1,6,1637,0,88.85000000000001,Maersk
6290,4,1,6,5,309,4,1,1,6,1463,1,80.15,Maersk
6291,0,1,5,5,298,4,1,1,8,1631,0,87.55000000000001,Maersk
6292,1,1,5,5,265,5,2,0,8,1867,0,99.35000000000001,Maersk
6293,2,1,6,1,246,4,2,1,4,1504,1,83.2,Maersk
6294,4,1,5,2,222,5,1,0,1,1672,0,93.10000000000001,Maersk
6295,3,1,7,5,250,4,1,0,2,1296,0,73.8,Maersk
6296,4,1,4,3,240,5,2,0,5,1301,0,72.55,Maersk
6297,0,1,4,3,246,6,1,0,10,1176,0,63.80000000000001,Maersk
6298,1,0,6,1,293,5,2,0,7,1052,0,99.1,FedEx
6299,2,0,6,5,253,4,2,1,1,1977,0,148.35000000000002,FedEx
6300,4,0,5,5,258,5,2,1,7,1819,0,137.45,FedEx
6301,3,0,6,4,258,4,1,0,2,1051,1,101.55000000000001,FedEx
6302,4,0,5,3,245,5,2,1,3,1851,0,141.05,FedEx
6303,0,0,7,2,307,4,2,1,2,1073,0,102.65,FedEx
6304,1,0,6,5,301,4,1,0,3,1958,0,146.4,FedEx
6305,2,0,6,5,252,4,1,0,2,1249,0,111.45,FedEx
6306,4,0,5,1,272,6,2,0,2,1681,1,133.05,FedEx
6307,3,0,5,3,221,5,1,0,2,1630,1,130.5,FedEx
6308,4,0,5,3,247,5,1,1,10,1699,1,129.95,FedEx
6309,0,0,7,5,260,4,1,0,3,1930,1,145.0,FedEx
6310,1,0,5,5,251,6,2,1,4,1077,0,101.85,FedEx
6311,2,0,5,2,227,5,2,1,9,1917,0,141.35000000000002,FedEx
6312,4,0,6,5,269,4,1,1,9,1826,0,136.8,FedEx
6313,3,0,6,2,161,4,1,1,10,1683,0,129.15,FedEx
6314,4,0,4,4,256,5,1,1,9,1622,1,126.60000000000002,FedEx
6315,0,0,5,1,303,5,2,0,9,1203,0,105.65,FedEx
6316,1,0,5,3,257,5,2,0,7,1565,1,124.75,FedEx
6317,2,0,7,3,310,4,2,0,8,1497,0,120.85000000000001,FedEx
6318,4,0,5,3,238,5,2,1,2,1150,1,106.5,FedEx
6319,3,0,6,3,191,6,2,0,2,4471,0,272.55,FedEx
6320,4,2,4,3,252,3,2,0,7,4852,0,249.10000000000002,Local Truck
6321,0,2,5,5,228,3,2,0,8,4731,1,242.55,Local Truck
6322,1,2,4,3,208,2,2,0,4,4767,1,246.35000000000002,Local Truck
6323,2,2,3,3,176,3,1,0,1,5168,0,267.90000000000003,Local Truck
6324,4,2,3,1,233,3,1,0,7,4874,0,250.20000000000002,Local Truck
6325,3,2,5,5,104,4,1,1,2,5235,0,270.75,Local Truck
6326,4,2,3,4,237,3,1,1,1,5980,0,308.5,Local Truck
6327,0,2,2,5,252,3,2,1,7,5281,0,270.55,Local Truck
6328,1,2,5,2,135,3,2,1,9,5173,0,264.15000000000003,Local Truck
6329,2,2,5,5,137,2,1,1,8,5111,1,261.55,Local Truck
6330,4,2,4,3,228,3,2,0,1,5129,1,265.95,Local Truck
6331,3,2,4,3,236,4,2,1,1,5783,1,298.65000000000003,Local Truck
6332,4,2,3,4,239,4,2,0,8,4537,0,232.85000000000002,Local Truck
6333,0,2,2,2,199,3,1,1,1,4697,1,244.35000000000002,Local Truck
6334,1,2,3,4,269,2,2,1,2,4177,0,217.85000000000002,Local Truck
6335,2,2,2,2,226,3,1,1,5,5875,0,301.25,Local Truck
6336,4,2,3,1,264,3,1,0,5,5043,0,259.65,Local Truck
6337,3,2,5,4,264,3,2,1,10,4025,1,206.25,Local Truck
6338,4,2,4,3,186,3,1,1,2,4437,1,230.85000000000002,Local Truck
6339,0,2,3,5,154,3,0,0,2,4219,0,219.95000000000002,Local Truck
6340,1,2,3,1,239,2,2,0,2,5757,1,296.85,Local Truck
6341,2,2,3,5,139,2,1,0,7,4449,1,228.95000000000002,Local Truck
6342,4,2,5,4,138,2,2,0,8,5885,1,300.25,Local Truck
6343,3,2,3,1,286,4,2,1,4,5106,0,263.3,Local Truck
6344,4,2,4,3,275,5,1,1,2,4622,1,240.10000000000002,Local Truck
6345,0,2,4,5,195,2,1,1,2,4008,1,209.4,Local Truck
6346,1,2,3,4,267,3,0,1,8,5337,1,272.85,Local Truck
6347,2,2,4,3,223,3,2,0,7,5935,0,303.25,Local Truck
6348,4,2,4,4,198,2,1,1,6,5520,0,283.0,Local Truck
6349,3,2,6,5,250,2,1,0,7,4724,0,242.70000000000002,Local Truck
6350,4,2,3,3,237,4,1,0,8,5761,0,294.05,Local Truck
6351,0,2,5,4,193,3,2,1,4,5873,0,301.65000000000003,Local Truck
6352,1,2,5,2,216,4,2,0,9,5804,0,295.7,Local Truck
6353,2,2,3,2,253,2,2,0,2,4567,0,237.35000000000002,Local Truck
6354,4,2,3,1,132,3,1,0,2,4785,0,248.25,Local Truck
6355,3,2,5,4,140,4,1,1,3,4018,0,209.4,Local Truck
6356,4,2,2,4,114,4,1,1,9,4452,1,228.10000000000002,Local Truck
6357,0,2,3,5,238,6,2,1,8,5620,0,287.0,Local Truck
6358,1,2,3,1,210,2,1,1,9,5932,0,302.1,Local Truck
6359,2,2,4,4,272,4,2,1,4,4363,1,226.15,Local Truck
6360,4,2,4,5,184,3,2,0,9,5594,0,285.2,Local Truck
6361,3,2,4,1,168,2,1,1,3,4665,1,241.75,Local Truck
6362,4,2,4,2,231,5,1,1,7,4718,0,242.4,Local Truck
6363,0,2,4,1,143,2,2,0,5,4057,0,210.35000000000002,Local Truck
6364,1,2,4,2,182,3,2,1,9,5735,0,292.25,Local Truck
6365,2,2,2,4,221,3,1,0,3,4076,0,212.3,Local Truck
6366,4,2,6,1,225,6,1,1,8,5714,1,291.7,Local Truck
6367,3,2,3,5,227,3,0,1,9,4892,1,250.10000000000002,Local Truck
6368,4,2,3,1,266,3,1,1,5,5154,0,265.2,Local Truck
6369,0,2,4,2,247,4,0,0,9,4588,1,234.9,Local Truck
6370,1,2,3,2,154,3,2,1,1,5322,1,275.6,Local Truck
6371,2,2,5,3,179,3,1,0,3,4131,0,215.05,Local Truck
6372,4,2,3,3,249,2,2,1,9,4034,1,207.20000000000002,Local Truck
6373,3,2,3,5,156,4,1,1,5,4661,1,240.55,Local Truck
6374,4,2,3,5,206,3,1,0,6,4620,1,238.0,Local Truck
6375,0,2,4,1,245,3,2,0,5,4173,0,216.15,Local Truck
6376,1,2,4,5,197,2,1,1,3,4379,1,227.45000000000002,Local Truck
6377,2,2,3,4,188,4,2,1,5,5216,1,268.3,Local Truck
6378,4,2,3,3,237,2,1,0,2,4263,1,222.15,Local Truck
6379,3,2,4,4,174,2,2,0,2,5892,0,303.6,Local Truck
6380,4,2,5,3,266,3,1,1,4,4969,1,256.45000000000005,Local Truck
6381,0,2,3,3,151,3,1,1,7,4611,0,237.05,Local Truck
6382,1,2,4,3,271,2,2,1,9,4967,1,253.85000000000002,Local Truck
6383,2,2,4,1,214,2,1,0,10,4447,0,227.35000000000002,Local Truck
6384,4,2,6,5,261,5,1,1,1,5442,0,281.6,Local Truck
6385,3,2,3,1,166,2,0,0,6,5905,1,302.25,Local Truck
6386,4,2,3,4,269,2,1,0,8,5294,1,270.7,Local Truck
6387,0,2,3,2,167,3,2,1,5,5995,1,307.25,Local Truck
6388,1,2,4,1,200,2,2,0,5,5249,0,269.95,Local Truck
6389,2,2,4,4,159,3,1,0,1,4194,1,219.20000000000002,Local Truck
6390,4,2,4,2,197,2,1,0,1,4977,0,258.35,Local Truck
6391,3,2,4,5,219,2,0,1,4,4069,1,211.45000000000002,Local Truck
6392,4,2,3,2,239,3,1,0,10,4486,0,229.3,Local Truck
6393,0,2,3,1,146,2,2,0,8,5375,0,274.75,Local Truck
6394,1,2,5,1,173,2,1,0,4,4242,1,220.10000000000002,Local Truck
6395,2,2,4,3,220,3,1,0,6,4894,1,251.70000000000002,Local Truck
6396,4,2,3,5,185,3,2,1,5,4317,1,223.35000000000002,Local Truck
6397,3,2,4,2,170,2,2,1,5,4996,1,257.3,Local Truck
6398,4,2,4,3,250,3,0,0,4,5272,1,271.6,Local Truck
6399,0,2,3,4,145,3,1,0,7,4079,1,210.45000000000002,Local Truck
6400,1,2,3,2,211,4,0,1,1,5831,1,301.05,Local Truck
6401,2,2,5,5,249,3,1,1,1,4274,0,223.20000000000002,Local Truck
6402,4,2,3,3,237,2,2,1,8,5516,0,281.8,Local Truck
6403,3,2,4,5,144,2,2,1,8,5478,0,279.90000000000003,Local Truck
6404,4,2,4,4,171,3,1,1,6,4343,1,224.15,Local Truck
6405,0,2,3,1,203,3,2,0,4,4965,0,256.25,Local Truck
6406,1,2,5,1,137,4,0,0,1,4042,0,211.60000000000002,Local Truck
6407,2,2,4,2,212,3,2,1,3,5427,1,279.85,Local Truck
6408,4,2,3,3,209,3,0,0,2,4036,1,210.8,Local Truck
6409,3,2,3,4,223,3,1,0,7,5336,1,273.3,Local Truck
6410,4,2,3,2,164,2,2,0,7,4150,0,214.0,Local Truck
6411,0,2,3,3,220,3,0,0,6,5269,1,270.45,Local Truck
6412,1,2,3,4,216,3,2,1,3,5651,0,291.05,Local Truck
6413,2,1,3,2,215,2,2,1,7,5988,1,305.90000000000003,Maersk
6414,4,1,4,2,146,3,1,0,4,5659,0,290.95,Maersk
6415,3,1,5,2,168,2,1,0,10,5225,1,266.25,Maersk
6416,4,1,4,4,218,6,2,1,8,5101,1,261.05,Maersk
6417,0,1,4,3,143,4,2,0,2,4919,0,254.95000000000002,Maersk
6418,1,1,3,1,233,3,2,1,7,5331,0,273.05,Maersk
6419,2,1,4,1,195,3,1,1,2,4418,0,229.9,Maersk
6420,4,1,4,2,206,2,2,1,5,4635,0,239.25,Maersk
6421,3,1,4,5,181,3,2,1,1,5310,0,275.0,Maersk
6422,4,1,4,2,150,4,1,0,1,5922,1,305.6,Maersk
6423,0,1,3,5,258,4,1,0,3,4212,1,219.10000000000002,Maersk
6424,1,1,4,3,149,4,2,1,1,4678,0,243.4,Maersk
6425,2,1,5,1,163,3,1,1,4,4200,0,218.0,Maersk
6426,4,1,3,3,259,2,0,1,8,4481,0,230.05,Maersk
6427,3,1,5,1,187,2,1,0,7,4792,0,246.10000000000002,Maersk
6428,4,1,3,5,172,3,2,1,1,5024,1,260.70000000000005,Maersk
6429,0,1,3,5,139,2,1,1,2,5839,0,300.95,Maersk
6430,1,1,5,1,203,3,1,0,2,4162,1,217.10000000000002,Maersk
6431,2,1,3,3,150,4,2,0,1,4662,0,242.60000000000002,Maersk
6432,4,1,3,1,201,6,2,1,10,5077,1,258.85,Maersk
6433,3,1,3,4,194,2,2,1,7,5553,0,284.15000000000003,Maersk
6434,4,1,3,4,159,3,0,1,4,4756,1,245.8,Maersk
6435,0,0,4,2,238,2,2,0,9,4937,0,292.35,FedEx
6436,1,0,3,5,189,2,1,1,8,4567,0,274.35,FedEx
6437,2,0,2,1,173,2,0,1,1,4135,1,256.25,FedEx
